text_id;text_en;label
respons positif bijak tilang elektronik etle nilai lebih tingkat sosialisasi terus gencar;positive response wise electronic ticketing etle more value of socialization continues to be intense;1
himbauan masyarakat mendownload aplikasi super polri app play store dapat layan online sbb adu masyarakat sim online urus stnk online tilang online etle sphp online skck online;appeal community download the super polri app application play store can serve online as fighting community sim online urus stnk online ticket online etle sphp online skck online;1
pola pikir begini harus baik mungkin perlu kasih etle sana;this mindset must be good, maybe you need to give you there;1
korlantas polri maksimal guna kamera tilang elektronik etle kendara listrik aman jaga acara presidensi g bal sinergi jaga kondusifitas;korlantas polri maximum for electronic electronic ticket camera etle electricity safe maintaining the pre -bal bal sinergi conduct maintain conducting conduct;1
satgas i dikmas kasubsatgas dikmas selasa laksana giat sosialisasi sebar brosur operasi zebra agung kait prioritas tidak langgar lalu lintas laku tilang etle sampai smp n amlapura;task force i dikmas kasubsatgas dikmas tuesday like an active socialization of the brochure of operation zebra agung kait priority not violating traffic behavior etle until smp n amlapura;-1
tahun depan tilang elektronik rancang rejang lebong butuh biaya rp juta;next year the electronic ticket design rejang lebong costs rp. million;0
sat lantas polres banyuasin hari rabu desember laksana giat sosialisasi etle aplikasi smart city banyuasin dulur kito;sat lantas banyuasin police station wednesday december like the active socialization of the smart city application banyuasin dulur kito;1
pakar hukum pidana ugm peran etle tak ganti polantas kembang teknologi tetap madu instrumen;ugm criminal law expert the role of etle does not replace the kembang technology polantas permanent honey instrument;-1
operasi zebra candi polres tegal tak razia terap tilang elektronik edukatif lalu lintas;operation zebra temple tegal tak tak raid terpor electronic traffic electronics;0
tak tilang manual polres salatiga tindak langgar lalu lintas pakai etle;salatiga police station non -ticket action traffic action using etle;1
kamera etle statis pasang sukoharjo tugas langsung awas lewat traffic management centre;etle static camera install sukoharjo direct tasks watch out through the traffic management center;1
tilang etle muara enim mulai laku januari;etle muara enim ticket starting to sell in january;0
dirlantas polda kalteng tarik seluruh surat tilang maksimal etle;central kalimantan regional police dirlantas withdraw all the maximum ticketing letters etle;0
sambut baik dukung laku etilang ingat dinamika tilang manual rentan disalahgunakan kendara maupun oknum polisi etilang harap mampu bangun sadar kendara guna jalan tertib lalu lintas;welcome good supporting ethilang behavior remember the dynamics of a vulnerable manual ticket is misused by vehicles and unscrupulous police officers, please be able;1
titik kamera etle polresta bandar lampung;camera point etle polresta bandar lampung;0
etle mobile laku mulai november simak cara tindak cc;etle mobile sells from november, see how to act cc;0
polda metro tunggu hibah etle mobile pemprov dki;polda metro wait for dki provincial government etle mobile grants;0
mulai oktober langgar lalu lintas wilayah jabodetabek lagi tindak manual itu kecil peluang aksi polisi nakal laku pungli;starting in october, the jabodetabek region traffic violation again the manual acts are small, the opportunity for naughty police action is extortion;-1
kalo sampek kmjam kena etilang;if you get it, you will get eternal;0
sosialisasi etle aplikasi smart city dulur kito kantor camat prabumulih barat;etle socialization of smart city application dulur kito west prabumulih sub -district office;1
tugas back office etle ditlantas polda sumsel siaga jam tega hukum bidang lalulintas mengcapture langgar rekam lalu kamera etle patuh atur lalulintas wujud situasi kamseltibcar lantas kondusif wilayah sumsel;task back office etle ditlantas south sumatra regional police alert hours of the public sector in the field of traffic capture the record divine camera and then the camera etle comply with the traffic situation kamseltibcar then conducive to the south sumatra region and conducive;0
etle sama kejam tilang manual percaya jangan kaget kalau tiba dpt surat polisi terus bayar pajak tahun mahal include biaya tilang yg paling kesel lg kalau plat no bodong yg plat no nya sama kyk punya yg jadi sasar;etle is just as cruel manual ticket believes not to be surprised if you get a police letter, continue to pay for expensive years, including the cost of the ticket that is the most upset if the number plate is the same as the same plate, the same.;-1
benar bingung sih pak kalo tilang manual pungli tebar kalo tilang etle khawatir ga tepat sasar jikalau memang tilang etle punya sistem yang baik sih tuju kena ini;really confused, sir, if the extortion manual ticket is spread if the ticket is worried that it is not right if it is the ethle ticket, it has a good system.;1
sbg ajar ntar kalo dpt etilang tinggal ngomong cctv rusak jng percaya;as a teaching later if you can say that you just have to talk to the broken cctv;-1
kapolri the best preman sikat akar nya pak ikan nyaman rakyat indonesia jgn tilang manual pak kapolri etle emobile sukses selalu polri;national police chief the best thugs brush the roots of the indonesian fish comfortable fishing, the indonesian police chief etle emobile is always successful;1
guna teknologi kamera etle kapolri larang polisi tilang manual purwakarta siap;for the technology of the camera etle national police chief prohibits purwakarta manual ticket police;0
opo gunane etle mosok gak isok moco plat e;opo gunae eth mosok gak isok moco plate e;0
drone video drone etle inovasi baru datang polisi daerah jawa tengah nih fastlovers penasaran nih ngeliatnya kalo fastmin sih harap gak ketemu etle drone jalan langgar lalin;drone video drone etle innovation news came in central java regional police, fastlovers curious about seeing it if fastmin, please not meet etle drone jalan langgar lalin;-1
satlantas polres bengkulu utara maksimal etle mobile tindak langgar lalu lintas;north bengkulu police traffic unit maximum etle mobile traffic action;1
perhati tilang elektronik upaya jalan dikotim;pay attention to electronic tickets for the road effort;0
data gar lantas tidal guna helm tercapture kamera etle;gar data then tidies for helmets with etle cameras;0
puluh ribu kendara kena tilang elektronik daerah;tens of thousands of regional electronic tickets;0
dishub dki pasang etle statis telan dana rp miliar baca lengkap sini;dki transportation agency installing etle static funds rp billion reads complete here;1
nah bagaimana dapat kena daftar denda tilang elektronik;so how can it be subject to an electronic ticket fine;1
kapok bgt kena etle dimarahin sana sini;giving up so etle was scolded here and there;0
wajib tahu daftar besar denda tilang elektronik;must know a large list of electronic ticket fines;1
simak cara tahu kendara kena tilang elektronik tidak;check out how to know the vehicle to get an electronic ticket;0
korlantas polri maksimal guna kamera tilang elektronik etle kendara listrik aman jaga acara presidensi g bal sinergi jaga kondusifitas;korlantas polri maximum for electronic electronic ticket camera etle electricity safe maintaining the pre -bal bal sinergi conduct maintain conducting conduct;1
polda wajib terus kembang tegak hukum langgar lalu lintas bas etle tunjang laksana tugas;polda is required to continue to develop the law in the bas etle supporting traffic bas.;1
ada etilang hilang pungli oknum tanggung jawab moga bisa realisasi baik depan;there is an ethilang lost extortion person in the responsibility of hopefully it can be a good realization;1
etle operasi jakarta deret langgar bisa tindak;etle operation jakarta rate langgar can action;1
juga langgar lalu lintas milik rental minta download aplikasi;also violated the rental traffic asking for an application download;0
dishub dki tambah etle statis total anggar rp miliar;dki jakarta transportation agency added etle static total fencing rp billion;1
operasi zebra agung polda bal dit lantas sosialisasi etilang masyarakat lalu brosur;operation zebra agung polda bal dit then the socialization of the ethilang community then brochures;0
ingat etle mobile kabupaten bandung mulai laku hari;remember ethle mobile bandung regency starts to sell;0
resep bagai masakan rekomendasi kuliner beberapa kota linklink belanja perkakas rumah yg gemoy recent bookmarked were cara urus panjang sim cara urus etilang cara klaim bpjstk beberapa artikel resesi global emang sok iye;recipes like culinary recommendations some linklink cities shopping houses of houses that gemoy recent bookmarked were how to take a long sim sim how to urus etilang how to claim bpjstk some global recession articles are indeed pretentious;-1
hindar kena tilang elektronik ingat batas cepat jalan tol;hindar has an electronic ticket remember the fast toll road limit;1
pekanbaru mulai laku tilang elektronik mobile;pekanbaru began to sell mobile electronic tickets;0
unjuk rasa bukan arti lindung kepala satlantas polrestabes surabaya laksana tindak etle massa aksi unjuk rasa laku langgar lalu lintas;demonstration is not the meaning of the protected head of the surabaya police traffic police head;0
